song_id,song_name,popularity,explicit,song_type,artist_ids,artist_names,genres,primary_genre,release_year,acousticness,instrumentalness,loudness,speechiness,valence,tempo
09IStsImFySgyp0pIQdqAc,The Middle,83,False,Collaboration,"['6WY7D3jk8zTrHtmkqqo5GI', '4lDBihdpMlOalxy1jkUbPl', '2qxJFvFYMEDqd7ui6kSAcq']","['Maren Morris', 'Grey', 'Zedd']","{'country': 1, 'pop': 1, 'EDM': 1}",country,2018,0.171,0.0,-3.061,0.0449,0.437,107.01
1kFBLqkTuNKlspkJ1EOGjN,Drunk Girl,65,False,Solo,['60gmlHZmT16wiO9GiXKYK9'],['Chris Janson'],{'country': 1},country,2017,0.794,0.0,-8.431,0.0409,0.224,203.729
0oagwWkGlBoACUuKvTmqZV,A Million Dreams,68,False,Solo,['1KCSPY1glIKqW2TotWuXOR'],['P!nk'],{'pop': 1},pop,2018,0.272,0.0,-6.282,0.0397,0.191,148.173
0Fpen1PTuEnCmOJtUU9Iud,New Patek,73,True,Solo,['4O15NlyKLIASxsJ0PrXPfz'],['Lil Uzi Vert'],{'hip hop': 1},hip hop,2018,0.0367,0.0,-4.963,0.345,0.718,145.063
7uVkYr8gxcPEgqohvynpdN,Break Up in the End,51,False,Solo,['1mfDfLsMxYcOOZkzBxvSVW'],['Cole Swindell'],{'country': 1},country,2018,0.456,0.0,-8.391,0.0307,0.266,86.36
3to5UxKsozb4T6CfwHuhLJ,Kamikaze,75,True,Solo,['5zctI4wO9XSKS8XwcnqEHk'],['Lil Mosey'],{'hip hop': 1},hip hop,2018,0.301,0.0,-7.539,0.094,0.556,99.999
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,82,False,Solo,['66CXWjxzNUsdJxJ2JdwvnR'],['Ariana Grande'],{'pop': 1},pop,2018,0.04,3.11e-06,-5.507,0.0594,0.354,121.993
2vs5ubqg8QUbfyWZpMfvWe,Astronauts,61,True,Collaboration,"['1RyvyyTE3xzB2ZywiAwp0i', '4MCBfE4596Uoi2O4DtmEMz']","['Future', 'Juice WRLD']",{'hip hop': 2},hip hop,2018,0.0402,2.66e-06,-7.868,0.232,0.73,76.48
7stcuQtnHL7C6XdPvpwywv,Vertigo,67,False,Solo,['6LuN9FCkKOj5PcnpouEgny'],['Khalid'],{'pop': 1},pop,2018,0.552,0.0257,-7.761,0.0371,0.207,115.989
2EhJijFUs0WUmNClDBpYJq,Make It Back,62,True,Solo,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],{'hip hop': 1},hip hop,2018,0.122,0.0,-10.123,0.487,0.739,143.019
7jr3iPu4O4bTCVwLMbdU2i,Kiss and Make Up,79,False,Collaboration,"['41MozSoPIsD1dJM0CLPjZF', '6M2wZ9GZgrQXHCFfjv46we']","['BLACKPINK', 'Dua Lipa']",{'pop': 2},pop,2018,0.0658,0.0,-4.188,0.137,0.643,99.895
3ZPKocroJIcnHGcnJVlLKD,Africa,64,False,Solo,['3jOstUTkEu2JkjvRdBA5Gu'],['Weezer'],{'rock': 1},rock,2019,0.205,0.00579,-3.59,0.0339,0.6,92.147
3lFf4DnT68QjQGB3iq1BJ9,Meant To Be,5,False,Solo,['2Z88fKsL22PDUEVWwAR1RT'],['2017 Dynamo Hitz'],{'Other': 1},Other,2017,0.161,0.0,-7.086,0.0851,0.487,153.953
4L9Ds4mpD3SuYoWwFUlv16,Simple,76,False,Solo,['3b8QkneNDz4JHKKKlLgYZg'],['Florida Georgia Line'],{'country': 1},country,2019,0.0791,0.0,-3.717,0.0973,0.864,199.811
4lFfMRH0YH4pW5gczTDbNC,Medicine,69,False,Solo,['3nViOFa3kZW8OMSNOzwr98'],['Queen Naija'],{'R&B': 1},R&B,2018,0.24,0.0,-8.437,0.324,0.13,116.06
6Q36XucqrejMId3RydVhch,BIGGEST ALLEY OOP,60,True,Solo,['0VRj0yCOv2FXJNP47XQnx5'],['Quavo'],{'hip hop': 1},hip hop,2018,0.166,0.0,-5.389,0.189,0.0548,75.481
7pVzUPjJ83QojsVcOthmxP,HUNCHO DREAMS,51,True,Solo,['0VRj0yCOv2FXJNP47XQnx5'],['Quavo'],{'hip hop': 1},hip hop,2018,0.0894,2.58e-05,-7.635,0.534,0.232,153.987
53yTYusPQJ1AApL1hi0Dnc,"Sunrise, Sunburn, Sunset",68,False,Solo,['0BvkDsjIUla7X0k6CSWh1I'],['Luke Bryan'],{'country': 1},country,2017,0.185,0.0,-2.306,0.0584,0.718,159.96
7HdNB8nvJOBwHa8hIkzvxp,"If I'm Lyin, I'm Flyin",63,True,Solo,['46SHBwWsqBkxI7EeeBEQG7'],['Kodak Black'],{'hip hop': 1},hip hop,2018,0.0996,3.41e-06,-5.558,0.24,0.283,176.117
378u8gf9qpJ4ZhxHEvrodl,Is That Alright?,62,False,Solo,['1HY2Jd0NmPuamShAr6KMms'],['Lady Gaga'],{'pop': 1},pop,2018,0.868,1.25e-05,-7.757,0.0372,0.263,102.727
0Y7di9ZCmB6Elad5WISaPc,Dedicate,62,True,Solo,['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],{'hip hop': 1},hip hop,2018,0.033,0.0,-6.162,0.309,0.723,117.975
1E1uGhNdBe6Dddbgs2KqtZ,Jumpsuit,73,False,Solo,['3YQKmKGau1PzlVlkL1iodx'],['Twenty One Pilots'],{'rock': 1},rock,2018,0.00849,0.162,-8.329,0.0373,0.235,127.052
5HeKOKc4phmLn8e4I7EkzD,My Blood,73,False,Solo,['3YQKmKGau1PzlVlkL1iodx'],['Twenty One Pilots'],{'rock': 1},rock,2018,0.0563,0.022,-6.609,0.0432,0.674,108.999
6qNALlmZa1ESnCxJmXE1K9,The Way I Am,70,False,Solo,['6VuMaDnrHyPL1p4EHjYLi7'],['Charlie Puth'],{'pop': 1},pop,2018,0.314,2.38e-06,-5.658,0.186,0.642,114.966
5cGpjfgAvidLy6znwkCxkP,Can't Be Broken,62,True,Solo,['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],{'hip hop': 1},hip hop,2018,0.121,0.0,-5.997,0.202,0.154,99.288
4z2XPrpHz1raJibarWFY7Z,Maybe It's Time,64,False,Solo,['4VIvfOurcf0vuLRxLkGnIG'],['Bradley Cooper'],{'pop': 1},pop,2018,0.798,1.23e-06,-7.65,0.0374,0.359,79.776
5SehvGGC53A7SZKCLXQcyt,Nico And The Niners,72,False,Solo,['3YQKmKGau1PzlVlkL1iodx'],['Twenty One Pilots'],{'rock': 1},rock,2018,0.0699,7.01e-06,-7.748,0.185,0.328,140.081
2DnH4XlEkghUdE8ymdVom5,Open Letter,56,True,Solo,['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],{'hip hop': 1},hip hop,2018,0.0283,0.0,-6.299,0.359,0.36,97.01
0ubdf6zWT1It2saK41SkO0,Problems,54,True,Solo,['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],{'hip hop': 1},hip hop,2018,0.0169,0.0,-6.937,0.312,0.0993,139.996
5s6pKnF3ZPtuqvEx1i1V7U,Hittas,54,True,Solo,['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],{'hip hop': 1},hip hop,2018,0.276,0.0,-3.93,0.439,0.667,144.046
7EgI0dCaQuHFe3OTj5EpWI,Open Safe,56,True,Solo,['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],{'hip hop': 1},hip hop,2018,0.00705,0.0,-5.373,0.156,0.501,96.012
1Dk3CfJEtqvj7Xg2AWwfEn,Took His Time,56,True,Solo,['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],{'hip hop': 1},hip hop,2018,0.144,0.0,-3.417,0.213,0.641,149.988
6y4pOReFqH2wzo4CV91cZC,Mess,57,True,Solo,['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],{'hip hop': 1},hip hop,2018,0.479,9.58e-05,-8.278,0.0895,0.421,145.994
3BUWNzPWz2mDbptZmGEXpB,Let It All Work Out,61,True,Solo,['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],{'hip hop': 1},hip hop,2018,0.0216,0.0,-6.862,0.164,0.439,135.014
68lOQPb5tX8U2cQRuas0L2,Used 2,57,True,Solo,['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],{'hip hop': 1},hip hop,2018,0.337,0.0,-6.949,0.487,0.523,87.634
63TyoT9Ee03rQxv8xmdJ2l,RAP DEVIL,67,True,Solo,['6TIYQ3jFPwQSRmorSezPxX'],['Machine Gun Kelly'],{'hip hop': 1},hip hop,2018,0.217,3e-06,-4.512,0.227,0.756,149.951
1kaxyXcAi5ZHF3Q94QXsHK,Demon,55,True,Solo,['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],{'hip hop': 1},hip hop,2018,0.273,0.0,-5.346,0.171,0.345,140.04
4E3qImtJzRqLt8ZZyLceOE,Perfect Strangers,55,True,Solo,['55Aa2cqylxrFIXC767Z865'],['Lil Wayne'],{'hip hop': 1},hip hop,2018,0.4,0.0,-2.605,0.232,0.542,146.178
7gY3cyGcB2wnk2xDXiA0pe,Head Above Water,72,False,Solo,['0p4nmQO2msCgU4IF37Wi3j'],['Avril Lavigne'],{'pop': 1},pop,2019,0.0112,0.0,-5.351,0.0706,0.268,129.921
0tgVpDi06FyKpA1z0VMD4v,Perfect,85,False,Solo,['6eUKZXaKkcviH0Ku9w2n3V'],['Ed Sheeran'],{'pop': 1},pop,2017,0.163,0.0,-6.312,0.0232,0.168,95.05
3CA9pLiwRIGtUBiMjbZmRw,Nice For What,80,True,Solo,['3TVXtAsR1Inumwj472S9r4'],['Drake'],{'hip hop': 1},hip hop,2018,0.0891,0.000109,-6.474,0.0705,0.757,93.394
6DCZcSspjsKoFjzjrWoCdn,God's Plan,83,True,Solo,['3TVXtAsR1Inumwj472S9r4'],['Drake'],{'hip hop': 1},hip hop,2018,0.0332,8.29e-05,-9.211,0.109,0.357,77.169
6Poyf51k7W3NKnsGwAI90B,Barbie Dreams,66,True,Solo,['0hCNtLu0JehylgoiP8L4Gh'],['Nicki Minaj'],{'pop': 1},pop,2018,0.313,0.0,-4.134,0.334,0.702,88.003
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,80,True,Solo,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],{'hip hop': 1},hip hop,2018,0.0769,0.000335,-7.226,0.307,0.203,161.989
58QhkbaAkLFnn7JwAnAato,Fall,72,True,Solo,['7dGJo4pcD2V6oG8kP0tJRR'],['Eminem'],{'hip hop': 1},hip hop,2018,0.227,0.0,-5.716,0.295,0.535,182.973
4Vxu50qVrQcycjRyJQaZLC,Life Changes,68,False,Solo,['6x2LnllRG5uGarZMsD4iO8'],['Thomas Rhett'],{'country': 1},country,2017,0.105,0.0,-4.382,0.058,0.778,87.968
3DV49ruvI5Sl6iisPZAc2c,Hooked,67,False,Solo,['78YqeIji3mgAS2K1Maca6x'],['Dylan Scott'],{'country': 1},country,2017,0.0362,0.0,-6.422,0.0356,0.437,132.054
7wBJfHzpfI3032CSD7CE2m,STARGAZING,77,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.00947,4.05e-06,-3.69,0.044,0.0564,150.007
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,77,True,Solo,['4MCBfE4596Uoi2O4DtmEMz'],['Juice WRLD'],{'hip hop': 1},hip hop,2018,0.0414,0.0,-5.515,0.156,0.237,163.935
5bJ1DrEM4hNCafcDd1oxHx,Self Care,76,True,Solo,['4LLpKhyESsyAXpc4laK94U'],['Mac Miller'],{'hip hop': 1},hip hop,2018,0.367,0.00187,-8.109,0.206,0.177,141.894
2jt2WxXMCD4zjACthkJQVE,The Ringer,73,True,Solo,['7dGJo4pcD2V6oG8kP0tJRR'],['Eminem'],{'hip hop': 1},hip hop,2018,0.0311,0.0,-9.126,0.291,0.42,118.552
2VIPU72L6tIR4w8J8ap6Kp,Mercy,70,False,Solo,['0fiWOxhsBsQQvFDtxUQWo0'],['Brett Young'],{'country': 1},country,2017,0.84,0.0,-7.906,0.0266,0.219,71.957
7B9UAoGiN4iMCv4s40xoiM,Cry Pretty,58,False,Solo,['4xFUf1FHVy696Q1JQZMTRj'],['Carrie Underwood'],{'country': 1},country,2018,0.00517,0.0,-3.36,0.0432,0.21,139.953
2gsNpSn7VvvJuSrIDfRoYy,Kamikaze,70,True,Solo,['7dGJo4pcD2V6oG8kP0tJRR'],['Eminem'],{'hip hop': 1},hip hop,2018,0.112,0.0,-5.175,0.484,0.642,79.982
7uzmGiiJyRfuViKKK3lVmR,Mine,80,True,Solo,['4GvEc3ANtPPjt1ZJllr5Zl'],['Bazzi'],{'pop': 1},pop,2018,0.0161,2.77e-06,-3.874,0.0722,0.717,142.929
5p7GiBZNL1afJJDUrOA6C8,Hurt Feelings,70,True,Solo,['4LLpKhyESsyAXpc4laK94U'],['Mac Miller'],{'hip hop': 1},hip hop,2018,0.343,0.00218,-8.054,0.13,0.325,157.655
2XTquzYQAdT1Hk78bOUwsv,Greatest,70,True,Solo,['7dGJo4pcD2V6oG8kP0tJRR'],['Eminem'],{'hip hop': 1},hip hop,2018,0.0441,0.0,-5.186,0.108,0.367,80.025
01z2fBGB8Hl3Jd3zXe4IXR,Come Back to Earth,70,False,Solo,['4LLpKhyESsyAXpc4laK94U'],['Mac Miller'],{'hip hop': 1},hip hop,2018,0.89,0.00925,-12.148,0.0349,0.119,83.507
7p4vHnYXkxlzvfePJVpcTr,Feels Like Summer,73,False,Solo,['73sIBHcqh3Z3NyqHKZ7FOL'],['Childish Gambino'],{'hip hop': 1},hip hop,2018,0.162,0.00482,-8.214,0.13,0.255,165.728
3qN5qMTKyEEmiTZD38BNTT,I'm Upset,73,True,Solo,['3TVXtAsR1Inumwj472S9r4'],['Drake'],{'hip hop': 1},hip hop,2018,0.279,0.0,-7.866,0.344,0.492,150.001
0wbnC9AUenxp613TYaJsGK,Narcos,73,True,Solo,['6oMuImdp5ZcFhWP0ESe6mG'],['Migos'],{'hip hop': 1},hip hop,2018,0.0146,0.0,-6.948,0.136,0.238,124.987
0evt4UZbdhnHtcAnxkm6A1,Normal,66,True,Solo,['7dGJo4pcD2V6oG8kP0tJRR'],['Eminem'],{'hip hop': 1},hip hop,2018,0.261,0.0,-6.542,0.354,0.803,120.995
60Z57Wdrn0pEVpHI7d7GAX,Stepping Stone,67,True,Solo,['7dGJo4pcD2V6oG8kP0tJRR'],['Eminem'],{'hip hop': 1},hip hop,2018,0.0305,0.0,-6.032,0.311,0.312,179.503
4j3GWI86JvSaF0BLdmgcfF,Summertime Magic,73,False,Solo,['73sIBHcqh3Z3NyqHKZ7FOL'],['Childish Gambino'],{'hip hop': 1},hip hop,2018,0.0129,0.00351,-7.374,0.0569,0.125,100.01
08bNPGLD8AhKpnnERrAc6G,FRIENDS,82,True,Collaboration,"['64KEffDW9EtZ1y2vBYgq8T', '1zNqDE7qDGCsyzJwohVaoX']","['Marshmello', 'Anne-Marie']","{'EDM': 1, 'pop': 1}",EDM,2018,0.205,0.0,-2.384,0.0504,0.534,95.079
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,75,False,Solo,['4nDoRrQiYLoBzwC5BhVJzF'],['Camila Cabello'],{'pop': 1},pop,2018,0.181,0.000637,-4.333,0.0747,0.243,129.923
0JP9xo3adEtGSdUEISiszL,Moonlight,84,True,Solo,['15UsOTVnJzReFVN1VCnxy4'],['XXXTENTACION'],{'hip hop': 1},hip hop,2018,0.556,0.00404,-5.723,0.0804,0.711,128.009
2ZFrEp20VO25BXYhMxh0GW,Get Along,56,False,Solo,['3grHWM9bx2E9vwJCdlRv9O'],['Kenny Chesney'],{'country': 1},country,2018,0.0997,0.0,-6.079,0.0473,0.322,92.401
33b2wX9d0kxqxhi7lcsC1A,Unica,72,False,Solo,['1i8SpTcr7yvPOmcqrbnVXY'],['Ozuna'],{'world': 1},world,2018,0.212,0.0,-3.048,0.0449,0.705,174.037
7AFASza1mXqntmGtbxXprO,changes,82,False,Solo,['15UsOTVnJzReFVN1VCnxy4'],['XXXTENTACION'],{'hip hop': 1},hip hop,2018,0.883,0.0,-10.068,0.029,0.52,64.934
5ubwXXOsH9bUhZsQ0Cybha,Level Up,69,False,Solo,['2NdeV5rLm47xAvogXrYhJX'],['Ciara'],{'pop': 1},pop,2018,0.0142,0.0107,-4.666,0.169,0.584,152.914
4mHgYpuGHu99Mw69E83CP2,Taking A Walk,74,True,Solo,['6Xgp2XMz1fhVYe7i6yNAax'],['Trippie Redd'],{'hip hop': 1},hip hop,2018,0.68,0.0,-6.044,0.052,0.343,81.031
79Mjfhh393dZdAsTvUFDR6,Don't Go Breaking My Heart,60,False,Solo,['5rSXSAkZ67PYJSvpUpkOr7'],['Backstreet Boys'],{'pop': 1},pop,2018,0.0218,0.0,-5.573,0.102,0.238,94.858
7rC5Pl8rQSX4myONQHYPBK,Mob Ties,73,True,Solo,['3TVXtAsR1Inumwj472S9r4'],['Drake'],{'hip hop': 1},hip hop,2018,0.0456,0.00124,-8.393,0.0678,0.49,85.987
0b9oOr2ZgvyQu88wzixux9,This Is America,75,True,Solo,['73sIBHcqh3Z3NyqHKZ7FOL'],['Childish Gambino'],{'hip hop': 1},hip hop,2018,0.117,0.0,-6.159,0.137,0.549,120.024
2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,81,False,Solo,['7n2wHs1TKAczGzO7Dd2rGr'],['Shawn Mendes'],{'pop': 1},pop,2018,0.0573,0.0,-7.321,0.066,0.487,140.025
70khXICDeTTxgYtw3EysKH,sweetener,71,True,Solo,['66CXWjxzNUsdJxJ2JdwvnR'],['Ariana Grande'],{'pop': 1},pop,2018,0.248,0.0,-6.408,0.032,0.46,119.914
0WdR2AyLW1Drd3OUdwezM0,everytime,70,True,Solo,['66CXWjxzNUsdJxJ2JdwvnR'],['Ariana Grande'],{'pop': 1},pop,2018,0.186,0.0,-6.757,0.0431,0.658,148.152
1xWH8zYtDeS9mW1JJG23VZ,R.E.M,70,True,Solo,['66CXWjxzNUsdJxJ2JdwvnR'],['Ariana Grande'],{'pop': 1},pop,2018,0.375,1.47e-05,-6.677,0.15,0.622,80.022
1mJMD1VIQ7jWTP9DK2zmY0,Kiss Somebody,59,False,Solo,['6fzQ81ouajOEFqCIB9VwrS'],['Morgan Evans'],{'country': 1},country,2017,0.143,0.0,-7.038,0.075,0.511,178.01
14kYOiFVPb7E7NfFbqhdln,goodnight n go,70,True,Solo,['66CXWjxzNUsdJxJ2JdwvnR'],['Ariana Grande'],{'pop': 1},pop,2018,0.0217,0.0,-7.07,0.0395,0.24,110.963
003eoIwxETJujVWmNFMoZy,Growing Pains,59,False,Solo,['2wUjUUtkb5lvLKcGKsKqsR'],['Alessia Cara'],{'R&B': 1},R&B,2018,0.0822,0.0,-6.276,0.733,0.437,191.153
0XOnMqLQDO89iAg7dWWwnG,pete davidson,67,True,Solo,['66CXWjxzNUsdJxJ2JdwvnR'],['Ariana Grande'],{'pop': 1},pop,2018,0.43,1.16e-05,-10.212,0.0509,0.304,119.913
1e4rwBPVI32vZtTJu7mJ4J,Chun-Li,71,True,Solo,['0hCNtLu0JehylgoiP8L4Gh'],['Nicki Minaj'],{'pop': 1},pop,2018,0.276,5.08e-05,-5.08,0.372,0.478,128.96
2Yl4OmDby9iitgNWZPwxkd,Be Careful,71,True,Solo,['4kYSro6naA4h99UJvo89HB'],['Cardi B'],{'pop': 1},pop,2018,0.0256,0.0,-8.23,0.411,0.535,152.279
1xYpVRspgaLxdJLOTQkTjg,STOP TRYING TO BE GOD,69,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.221,0.0,-3.738,0.0628,0.113,150.009
27a1mYSG5tYg7dmEjWBcmL,CAN'T SAY,74,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.201,0.0,-5.366,0.0547,0.713,147.98
20MuVazoNMv6xjKPnRFOxG,WAKE UP,76,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.192,0.0,-5.116,0.0963,0.488,149.07
4SZepBIPDRwPaHIjAKwRDb,R.I.P. SCREW,68,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.389,1.6e-05,-5.978,0.291,0.556,74.946
6OaVWaGfhXn70ZJfdVcabn,NO BYSTANDERS,70,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.0204,0.0,-3.225,0.0712,0.426,147.045
7KZ5MMVgBVox9ycroB2UrI,CAROUSEL,67,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.229,0.0,-5.914,0.209,0.133,95.387
6rDaCGqcQB1urhpCrrD599,Album of the Year - Freestyle,62,True,Solo,['6l3HvQ5sa6mXTsMTB19rO5'],['J. Cole'],{'hip hop': 1},hip hop,2018,0.0805,0.0,-7.046,0.32,0.929,94.211
11kDth1aKUEUMq9r1pqyds,5% TINT,68,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.173,0.0,-5.415,0.0487,0.062,140.0
7BXW1QCg56yzEBV8pW8pah,Have It All,66,False,Solo,['4phGZZrJZRo4ElhRtViYdl'],['Jason Mraz'],{'pop': 1},pop,2018,0.204,0.0,-4.947,0.0407,0.6,82.001
63SevszngYpZOwf63o61K4,Nevermind,79,False,Solo,['3EOEK57CV77D4ovYVcmiyt'],['Dennis Lloyd'],{'pop': 1},pop,2017,0.156,9.78e-06,-8.354,0.196,0.0796,99.976
6BJbOXDlgVAXSaq6wYFYT2,NC-17,66,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.0678,0.0,-5.48,0.0519,0.0585,136.052
4KYS9GK68yeuUJ8vJfPxrq,WHO? WHAT!,66,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.0462,0.0,-5.603,0.0566,0.681,140.001
6NMtzpDQBTOfJwMzgMX0zl,SKELETONS,67,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.00146,0.0,-5.948,0.0367,0.252,148.054
4MXhiYIRDMGAuvZc5IFTwC,ASTROTHUNDER,69,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.142,4.81e-05,-8.111,0.0661,0.286,151.901
2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,78,False,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.0531,0.0,-5.85,0.05,0.193,140.958
58TaFP5j5i9swOf584yon2,HOUSTONFORNICATION,69,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.0985,0.0,-4.052,0.0836,0.288,160.042
6vnfObZ4Ys70SBAtti1xZ9,COFFEE BEAN,66,True,Solo,['0Y5tJX1MQlPlqiwlOH1tJY'],['Travis Scott'],{'pop': 1},pop,2018,0.0862,0.00681,-5.098,0.125,0.503,95.004
3dlCF1mzW1UKMOb4b1XN17,I Was Jack (You Were Diane),68,False,Solo,['1n2pb9Tsfe4SwAjmUac6YT'],['Jake Owen'],{'country': 1},country,2019,0.0875,0.0,-3.556,0.0452,0.599,94.014
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,80,False,Solo,['53XhwfbYqKCa1cC15pYq2q'],['Imagine Dragons'],{'rock': 1},rock,2017,0.0362,0.0,-5.021,0.0311,0.556,134.945
0STK94RxUulYqWzwFlyAb5,Sober,74,False,Solo,['6S2OmqARrzebs0tKUEyXyp'],['Demi Lovato'],{'pop': 1},pop,2018,0.798,4.16e-06,-10.413,0.11,0.17,170.22
4BdGO1CaObRD4La9l5Zanz,Sit Next to Me,72,False,Solo,['7gP3bB2nilZXLfPHJhMdvc'],['Foster The People'],{'pop': 1},pop,2017,0.117,0.000384,-4.976,0.0292,0.657,97.021
4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,74,False,Solo,['718COspgdWOnwOFpJHRZHS'],['Luke Combs'],{'country': 1},country,2017,0.00585,0.0,-6.16,0.0311,0.527,144.075
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,80,False,Solo,['1Xyo4u8uXC1ZmMpatF05PJ'],['The Weeknd'],{'R&B': 1},R&B,2018,0.17,0.0,-4.954,0.0356,0.175,134.17
3U21A07gAloCc4P7J8rxcn,All Mine,72,True,Solo,['5K4W6rqBFWDnAN6FQUkS6x'],['Kanye West'],{'hip hop': 1},hip hop,2018,0.123,0.0,-6.531,0.291,0.291,121.927
3qmm9AdG0TnShv0drgXNIQ,Karma,67,False,Solo,['3nViOFa3kZW8OMSNOzwr98'],['Queen Naija'],{'R&B': 1},R&B,2018,0.172,0.0,-7.132,0.174,0.424,104.95
39N9RPD9MRb5WmoLzNzPeA,X,78,False,Collaboration,"['1SupJlEpv7RS2tPNRaHViT', '1vyhD5VmyZ7KMfW5gqLgo5']","['Nicky Jam', 'J Balvin']",{'world': 2},world,2018,0.0364,0.00108,-4.736,0.0549,0.711,180.073
3EApebexZ7YqDIqw2EMTDh,I Might Need Security,64,True,Solo,['1anyVhU62p31KFi8MEzkbf'],['Chance the Rapper'],{'hip hop': 1},hip hop,2018,0.177,0.0,-5.868,0.408,0.287,110.568
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,83,False,Solo,['6qqNVTkY8uBg9cP3Jd7DAH'],['Billie Eilish'],{'pop': 1},pop,2019,0.462,0.219,-10.485,0.186,0.323,150.455
5Psnhdkyanjpgc2P8A5TSM,Emotionless,66,True,Solo,['3TVXtAsR1Inumwj472S9r4'],['Drake'],{'hip hop': 1},hip hop,2018,0.0249,0.0,-5.12,0.255,0.0845,172.501
1dUHF4RyMmMTveJ0Rby6Xm,Can’t Take A Joke,68,True,Solo,['3TVXtAsR1Inumwj472S9r4'],['Drake'],{'hip hop': 1},hip hop,2018,0.128,0.0,-7.249,0.182,0.447,173.897
3szf2z1Cy1QMrtHrbn8rz9,Elevate,66,True,Solo,['3TVXtAsR1Inumwj472S9r4'],['Drake'],{'hip hop': 1},hip hop,2018,0.015,0.0,-8.72,0.146,0.0541,76.062
4n1bdaKwynQndm47x5HqWX,Blue Tint,66,True,Solo,['3TVXtAsR1Inumwj472S9r4'],['Drake'],{'hip hop': 1},hip hop,2018,0.013,0.0,-10.254,0.358,0.123,133.998
1vNoA9F5ASnlBISFekDmg3,Zombie,71,False,Solo,['0eI3X5rAzHRZVe5FPk4MN1'],['Bad Wolves'],{'metal': 1},metal,2018,0.00756,0.0,-3.244,0.0319,0.19,77.093
0zqy3ss4CwD6u4QPksS0nI,8 Out Of 10,64,True,Solo,['3TVXtAsR1Inumwj472S9r4'],['Drake'],{'hip hop': 1},hip hop,2018,0.161,0.0,-7.87,0.74,0.311,170.54
7MywASx2OFZngfoORjo1yy,31 DAYS,54,True,Solo,['1RyvyyTE3xzB2ZywiAwp0i'],['Future'],{'hip hop': 1},hip hop,2018,0.267,0.0,-6.554,0.222,0.788,139.086
6WlxcZKpEV6Bwe9InoVhMp,WIFI LIT,56,True,Solo,['1RyvyyTE3xzB2ZywiAwp0i'],['Future'],{'hip hop': 1},hip hop,2018,0.064,2.38e-06,-6.847,0.299,0.313,144.973
